-4.54331,-4.83599,0.0672151,-0.0111045,-0.0281314,198.324

5,5,0,0,0,300
-5.75731,-6.00321,-0.249368,0.0424789,0.0648799,300.736

5,5,0,0,0,400
number of leds were detected: 4

5,5,0,0,0,500
number of leds were detected: 4

5,5,0,0,0,550
-5.0176,-4.65571,0.664909,-0.112587,0.0103707,544.505

5,5,5,0,0,100
-4.7833,-4.63651,-6.08485,0.0207827,0.00357672,99.2882

5,5,5,0,0,200
-4.64035,-4.07388,-4.3724,0.0250031,-0.0417429,198.529

5,5,5,0,0,300
-5.75731,-5.34383,-5.29136,0.0423338,0.0646582,299.709

5,5,5,0,0,400
